date,medicine_name,category,daily_sales
2024-03-12,Omeprazole,gastric,20
2024-03-13,Omeprazole,gastric,19
2024-03-14,Omeprazole,gastric,19
2024-03-15,Omeprazole,gastric,20
2024-03-16,Omeprazole,gastric,22
2024-03-17,Omeprazole,gastric,22
2024-03-18,Omeprazole,gastric,17
2024-03-19,Omeprazole,gastric,11
2024-03-20,Omeprazole,gastric,11
2024-03-21,Omeprazole,gastric,20
2024-03-22,Omeprazole,gastric,12
2024-03-23,Omeprazole,gastric,25
2024-03-24,Omeprazole,gastric,24
2024-03-25,Omeprazole,gastric,14
2024-03-26,Omeprazole,gastric,17
2024-03-27,Omeprazole,gastric,18
2024-03-28,Omeprazole,gastric,18
2024-03-29,Omeprazole,gastric,16
2024-03-30,Omeprazole,gastric,25
2024-03-31,Omeprazole,gastric,18
2024-04-01,Omeprazole,gastric,18
2024-04-02,Omeprazole,gastric,16
2024-04-03,Omeprazole,gastric,13
2024-04-04,Omeprazole,gastric,17
2024-04-05,Omeprazole,gastric,15
2024-04-06,Omeprazole,gastric,23
2024-04-07,Omeprazole,gastric,16
2024-04-08,Omeprazole,gastric,17
2024-04-09,Omeprazole,gastric,19
2024-04-10,Omeprazole,gastric,17
2024-04-11,Omeprazole,gastric,14
2024-04-12,Omeprazole,gastric,18
2024-04-13,Omeprazole,gastric,25
2024-04-14,Omeprazole,gastric,17
2024-04-15,Omeprazole,gastric,20
2024-04-16,Omeprazole,gastric,19
2024-04-17,Omeprazole,gastric,20
2024-04-18,Omeprazole,gastric,12
2024-04-19,Omeprazole,gastric,19
2024-04-20,Omeprazole,gastric,17
2024-04-21,Omeprazole,gastric,15
2024-04-22,Omeprazole,gastric,13
2024-04-23,Omeprazole,gastric,15
2024-04-24,Omeprazole,gastric,13
2024-04-25,Omeprazole,gastric,16
2024-04-26,Omeprazole,gastric,12
2024-04-27,Omeprazole,gastric,21
2024-04-28,Omeprazole,gastric,24
2024-04-29,Omeprazole,gastric,14
2024-04-30,Omeprazole,gastric,11
2024-05-01,Omeprazole,gastric,15
2024-05-02,Omeprazole,gastric,15
2024-05-03,Omeprazole,gastric,19
2024-05-04,Omeprazole,gastric,17
2024-05-05,Omeprazole,gastric,26
2024-05-06,Omeprazole,gastric,18
2024-05-07,Omeprazole,gastric,12
2024-05-08,Omeprazole,gastric,12
2024-05-09,Omeprazole,gastric,12
2024-05-10,Omeprazole,gastric,13
2024-05-11,Omeprazole,gastric,26
2024-05-12,Omeprazole,gastric,20
2024-05-13,Omeprazole,gastric,18
2024-05-14,Omeprazole,gastric,19
2024-05-15,Omeprazole,gastric,19
2024-05-16,Omeprazole,gastric,13
2024-05-17,Omeprazole,gastric,18
2024-05-18,Omeprazole,gastric,24
2024-05-19,Omeprazole,gastric,24
2024-05-20,Omeprazole,gastric,20
2024-05-21,Omeprazole,gastric,17
2024-05-22,Omeprazole,gastric,17
2024-05-23,Omeprazole,gastric,13
2024-05-24,Omeprazole,gastric,16
2024-05-25,Omeprazole,gastric,20
2024-05-26,Omeprazole,gastric,18
2024-05-27,Omeprazole,gastric,11
2024-05-28,Omeprazole,gastric,11
2024-05-29,Omeprazole,gastric,15
2024-05-30,Omeprazole,gastric,20
2024-05-31,Omeprazole,gastric,17
2024-06-01,Omeprazole,gastric,15
2024-06-02,Omeprazole,gastric,18
2024-06-03,Omeprazole,gastric,11
2024-06-04,Omeprazole,gastric,12
2024-06-05,Omeprazole,gastric,14
2024-06-06,Omeprazole,gastric,20
2024-06-07,Omeprazole,gastric,17
2024-06-08,Omeprazole,gastric,18
2024-06-09,Omeprazole,gastric,25
2024-06-10,Omeprazole,gastric,17
2024-06-11,Omeprazole,gastric,19
2024-06-12,Omeprazole,gastric,11
2024-06-13,Omeprazole,gastric,11
2024-06-14,Omeprazole,gastric,18
2024-06-15,Omeprazole,gastric,22
2024-06-16,Omeprazole,gastric,24
2024-06-17,Omeprazole,gastric,11
2024-06-18,Omeprazole,gastric,15
2024-06-19,Omeprazole,gastric,17
2024-06-20,Omeprazole,gastric,15
2024-06-21,Omeprazole,gastric,15
2024-06-22,Omeprazole,gastric,25
2024-06-23,Omeprazole,gastric,19
2024-06-24,Omeprazole,gastric,11
2024-06-25,Omeprazole,gastric,16
2024-06-26,Omeprazole,gastric,19
2024-06-27,Omeprazole,gastric,16
2024-06-28,Omeprazole,gastric,16
2024-06-29,Omeprazole,gastric,25
2024-06-30,Omeprazole,gastric,20
2024-07-01,Omeprazole,gastric,16
2024-07-02,Omeprazole,gastric,13
2024-07-03,Omeprazole,gastric,11
2024-07-04,Omeprazole,gastric,15
2024-07-05,Omeprazole,gastric,14
2024-07-06,Omeprazole,gastric,19
2024-07-07,Omeprazole,gastric,24
2024-07-08,Omeprazole,gastric,18
2024-07-09,Omeprazole,gastric,14
2024-07-10,Omeprazole,gastric,11
2024-07-11,Omeprazole,gastric,18
2024-07-12,Omeprazole,gastric,20
2024-07-13,Omeprazole,gastric,26
2024-07-14,Omeprazole,gastric,15
2024-07-15,Omeprazole,gastric,18
2024-07-16,Omeprazole,gastric,12
2024-07-17,Omeprazole,gastric,19
2024-07-18,Omeprazole,gastric,13
2024-07-19,Omeprazole,gastric,15
2024-07-20,Omeprazole,gastric,16
2024-07-21,Omeprazole,gastric,16
2024-07-22,Omeprazole,gastric,19
2024-07-23,Omeprazole,gastric,12
2024-07-24,Omeprazole,gastric,16
2024-07-25,Omeprazole,gastric,17
2024-07-26,Omeprazole,gastric,14
2024-07-27,Omeprazole,gastric,24
2024-07-28,Omeprazole,gastric,21
2024-07-29,Omeprazole,gastric,14
2024-07-30,Omeprazole,gastric,19
2024-07-31,Omeprazole,gastric,20
2024-08-01,Omeprazole,gastric,12
2024-08-02,Omeprazole,gastric,14
2024-08-03,Omeprazole,gastric,23
2024-08-04,Omeprazole,gastric,21
2024-08-05,Omeprazole,gastric,15
2024-08-06,Omeprazole,gastric,17
2024-08-07,Omeprazole,gastric,14
2024-08-08,Omeprazole,gastric,19
2024-08-09,Omeprazole,gastric,16
2024-08-10,Omeprazole,gastric,24
2024-08-11,Omeprazole,gastric,20
2024-08-12,Omeprazole,gastric,17
2024-08-13,Omeprazole,gastric,15
2024-08-14,Omeprazole,gastric,15
2024-08-15,Omeprazole,gastric,17
2024-08-16,Omeprazole,gastric,16
2024-08-17,Omeprazole,gastric,17
2024-08-18,Omeprazole,gastric,25
2024-08-19,Omeprazole,gastric,17
2024-08-20,Omeprazole,gastric,12
2024-08-21,Omeprazole,gastric,14
2024-08-22,Omeprazole,gastric,11
2024-08-23,Omeprazole,gastric,15
2024-08-24,Omeprazole,gastric,23
2024-08-25,Omeprazole,gastric,16
2024-08-26,Omeprazole,gastric,17
2024-08-27,Omeprazole,gastric,18
2024-08-28,Omeprazole,gastric,12
2024-08-29,Omeprazole,gastric,19
2024-08-30,Omeprazole,gastric,17
2024-08-31,Omeprazole,gastric,20
2024-09-01,Omeprazole,gastric,19
2024-09-02,Omeprazole,gastric,16
2024-09-03,Omeprazole,gastric,14
2024-09-04,Omeprazole,gastric,17
2024-09-05,Omeprazole,gastric,14
2024-09-06,Omeprazole,gastric,17
2024-09-07,Omeprazole,gastric,19
2024-09-08,Omeprazole,gastric,20
2024-09-09,Omeprazole,gastric,16
2024-09-10,Omeprazole,gastric,13
2024-09-11,Omeprazole,gastric,14
2024-09-12,Omeprazole,gastric,16
2024-09-13,Omeprazole,gastric,14
2024-09-14,Omeprazole,gastric,19
2024-09-15,Omeprazole,gastric,22
2024-09-16,Omeprazole,gastric,13
2024-09-17,Omeprazole,gastric,19
2024-09-18,Omeprazole,gastric,13
2024-09-19,Omeprazole,gastric,19
2024-09-20,Omeprazole,gastric,15
2024-09-21,Omeprazole,gastric,19
2024-09-22,Omeprazole,gastric,20
2024-09-23,Omeprazole,gastric,13
2024-09-24,Omeprazole,gastric,13
2024-09-25,Omeprazole,gastric,17
2024-09-26,Omeprazole,gastric,13
2022-01-01,Pantoprazole,gastric,13
2022-01-02,Pantoprazole,gastric,18
2022-01-03,Pantoprazole,gastric,16
2022-01-04,Pantoprazole,gastric,14
2022-01-05,Pantoprazole,gastric,12
2022-01-06,Pantoprazole,gastric,16
2022-01-07,Pantoprazole,gastric,15
2022-01-08,Pantoprazole,gastric,17
2022-01-09,Pantoprazole,gastric,21
2022-01-10,Pantoprazole,gastric,13
2022-01-11,Pantoprazole,gastric,12
2022-01-12,Pantoprazole,gastric,16
2022-01-13,Pantoprazole,gastric,12
2022-01-14,Pantoprazole,gastric,15
2022-01-15,Pantoprazole,gastric,20
2022-01-16,Pantoprazole,gastric,17
2022-01-17,Pantoprazole,gastric,13
2022-01-18,Pantoprazole,gastric,14
2022-01-19,Pantoprazole,gastric,12
2022-01-20,Pantoprazole,gastric,14
2022-01-21,Pantoprazole,gastric,11
2022-01-22,Pantoprazole,gastric,21
2022-01-23,Pantoprazole,gastric,19
2022-01-24,Pantoprazole,gastric,13
2022-01-25,Pantoprazole,gastric,12
2022-01-26,Pantoprazole,gastric,9
2022-01-27,Pantoprazole,gastric,10
2022-01-28,Pantoprazole,gastric,13
2022-01-29,Pantoprazole,gastric,22
2022-01-30,Pantoprazole,gastric,13
2022-01-31,Pantoprazole,gastric,12
2022-02-01,Pantoprazole,gastric,11
2022-02-02,Pantoprazole,gastric,9
2022-02-03,Pantoprazole,gastric,17
2022-02-04,Pantoprazole,gastric,11
2022-02-05,Pantoprazole,gastric,18
2022-02-06,Pantoprazole,gastric,14
2022-02-07,Pantoprazole,gastric,11
2022-02-08,Pantoprazole,gastric,13
2022-02-09,Pantoprazole,gastric,16
2022-02-10,Pantoprazole,gastric,10
2022-02-11,Pantoprazole,gastric,10
2022-02-12,Pantoprazole,gastric,13
2022-02-13,Pantoprazole,gastric,20
2022-02-14,Pantoprazole,gastric,14
2022-02-15,Pantoprazole,gastric,15
2022-02-16,Pantoprazole,gastric,11
2022-02-17,Pantoprazole,gastric,14
2022-02-18,Pantoprazole,gastric,11
2022-02-19,Pantoprazole,gastric,22
2022-02-20,Pantoprazole,gastric,15
2022-02-21,Pantoprazole,gastric,15
2022-02-22,Pantoprazole,gastric,13
2022-02-23,Pantoprazole,gastric,11
2022-02-24,Pantoprazole,gastric,10
2022-02-25,Pantoprazole,gastric,13
2022-02-26,Pantoprazole,gastric,18
2022-02-27,Pantoprazole,gastric,18
2022-02-28,Pantoprazole,gastric,13
2022-03-01,Pantoprazole,gastric,10
2022-03-02,Pantoprazole,gastric,18
2022-03-03,Pantoprazole,gastric,15
2022-03-04,Pantoprazole,gastric,17
2022-03-05,Pantoprazole,gastric,18
2022-03-06,Pantoprazole,gastric,21
2022-03-07,Pantoprazole,gastric,12
2022-03-08,Pantoprazole,gastric,17
2022-03-09,Pantoprazole,gastric,12
2022-03-10,Pantoprazole,gastric,12
2022-03-11,Pantoprazole,gastric,14
2022-03-12,Pantoprazole,gastric,15
2022-03-13,Pantoprazole,gastric,13
2022-03-14,Pantoprazole,gastric,13
2022-03-15,Pantoprazole,gastric,17
2022-03-16,Pantoprazole,gastric,15
2022-03-17,Pantoprazole,gastric,17
2022-03-18,Pantoprazole,gastric,16
2022-03-19,Pantoprazole,gastric,17
2022-03-20,Pantoprazole,gastric,17
2022-03-21,Pantoprazole,gastric,14
2022-03-22,Pantoprazole,gastric,13
2022-03-23,Pantoprazole,gastric,11
2022-03-24,Pantoprazole,gastric,12
2022-03-25,Pantoprazole,gastric,11
2022-03-26,Pantoprazole,gastric,13
2022-03-27,Pantoprazole,gastric,19
2022-03-28,Pantoprazole,gastric,13
2022-03-29,Pantoprazole,gastric,17
2022-03-30,Pantoprazole,gastric,17
2022-03-31,Pantoprazole,gastric,14
2022-04-01,Pantoprazole,gastric,13
2022-04-02,Pantoprazole,gastric,16
2022-04-03,Pantoprazole,gastric,12
2022-04-04,Pantoprazole,gastric,9
2022-04-05,Pantoprazole,gastric,12
2022-04-06,Pantoprazole,gastric,13
2022-04-07,Pantoprazole,gastric,11
2022-04-08,Pantoprazole,gastric,10
2022-04-09,Pantoprazole,gastric,16
2022-04-10,Pantoprazole,gastric,19
2022-04-11,Pantoprazole,gastric,16
2022-04-12,Pantoprazole,gastric,14
2022-04-13,Pantoprazole,gastric,13
2022-04-14,Pantoprazole,gastric,11
2022-04-15,Pantoprazole,gastric,14
2022-04-16,Pantoprazole,gastric,20
2022-04-17,Pantoprazole,gastric,16
2022-04-18,Pantoprazole,gastric,14
2022-04-19,Pantoprazole,gastric,11
2022-04-20,Pantoprazole,gastric,15
2022-04-21,Pantoprazole,gastric,18
2022-04-22,Pantoprazole,gastric,17
2022-04-23,Pantoprazole,gastric,19
2022-04-24,Pantoprazole,gastric,14
2022-04-25,Pantoprazole,gastric,11
2022-04-26,Pantoprazole,gastric,17
2022-04-27,Pantoprazole,gastric,12
2022-04-28,Pantoprazole,gastric,17
2022-04-29,Pantoprazole,gastric,10
2022-04-30,Pantoprazole,gastric,19
2022-05-01,Pantoprazole,gastric,14
2022-05-02,Pantoprazole,gastric,15
2022-05-03,Pantoprazole,gastric,12
2022-05-04,Pantoprazole,gastric,15
2022-05-05,Pantoprazole,gastric,17
2022-05-06,Pantoprazole,gastric,11
2022-05-07,Pantoprazole,gastric,18
2022-05-08,Pantoprazole,gastric,15
2022-05-09,Pantoprazole,gastric,10
2022-05-10,Pantoprazole,gastric,15
2022-05-11,Pantoprazole,gastric,9
2022-05-12,Pantoprazole,gastric,11
2022-05-13,Pantoprazole,gastric,12
2022-05-14,Pantoprazole,gastric,22
2022-05-15,Pantoprazole,gastric,16
2022-05-16,Pantoprazole,gastric,9
2022-05-17,Pantoprazole,gastric,15
2022-05-18,Pantoprazole,gastric,10
2022-05-19,Pantoprazole,gastric,12
2022-05-20,Pantoprazole,gastric,13
2022-05-21,Pantoprazole,gastric,20
2022-05-22,Pantoprazole,gastric,20
2022-05-23,Pantoprazole,gastric,15
2022-05-24,Pantoprazole,gastric,11
2022-05-25,Pantoprazole,gastric,9
2022-05-26,Pantoprazole,gastric,13
2022-05-27,Pantoprazole,gastric,16
2022-05-28,Pantoprazole,gastric,22
2022-05-29,Pantoprazole,gastric,19
2022-05-30,Pantoprazole,gastric,10
2022-05-31,Pantoprazole,gastric,17
2022-06-01,Pantoprazole,gastric,12
2022-06-02,Pantoprazole,gastric,14
2022-06-03,Pantoprazole,gastric,15
2022-06-04,Pantoprazole,gastric,19
2022-06-05,Pantoprazole,gastric,13
2022-06-06,Pantoprazole,gastric,15
2022-06-07,Pantoprazole,gastric,15
2022-06-08,Pantoprazole,gastric,16
2022-06-09,Pantoprazole,gastric,16
2022-06-10,Pantoprazole,gastric,17
2022-06-11,Pantoprazole,gastric,23
2022-06-12,Pantoprazole,gastric,22
2022-06-13,Pantoprazole,gastric,17
2022-06-14,Pantoprazole,gastric,17
2022-06-15,Pantoprazole,gastric,12
2022-06-16,Pantoprazole,gastric,17
2022-06-17,Pantoprazole,gastric,15
2022-06-18,Pantoprazole,gastric,16
2022-06-19,Pantoprazole,gastric,13
2022-06-20,Pantoprazole,gastric,17
2022-06-21,Pantoprazole,gastric,14
2022-06-22,Pantoprazole,gastric,16
2022-06-23,Pantoprazole,gastric,13
2022-06-24,Pantoprazole,gastric,9
2022-06-25,Pantoprazole,gastric,14
2022-06-26,Pantoprazole,gastric,22
2022-06-27,Pantoprazole,gastric,11
2022-06-28,Pantoprazole,gastric,15
2022-06-29,Pantoprazole,gastric,15
2022-06-30,Pantoprazole,gastric,16
2022-07-01,Pantoprazole,gastric,15
2022-07-02,Pantoprazole,gastric,21
2022-07-03,Pantoprazole,gastric,19
2022-07-04,Pantoprazole,gastric,15
2022-07-05,Pantoprazole,gastric,17
2022-07-06,Pantoprazole,gastric,17
2022-07-07,Pantoprazole,gastric,17
2022-07-08,Pantoprazole,gastric,16
2022-07-09,Pantoprazole,gastric,14
2022-07-10,Pantoprazole,gastric,18
2022-07-11,Pantoprazole,gastric,10
2022-07-12,Pantoprazole,gastric,12
2022-07-13,Pantoprazole,gastric,17
2022-07-14,Pantoprazole,gastric,12
2022-07-15,Pantoprazole,gastric,12
2022-07-16,Pantoprazole,gastric,21
2022-07-17,Pantoprazole,gastric,13
2022-07-18,Pantoprazole,gastric,9
2022-07-19,Pantoprazole,gastric,10
2022-07-20,Pantoprazole,gastric,16
2022-07-21,Pantoprazole,gastric,15
2022-07-22,Pantoprazole,gastric,15
2022-07-23,Pantoprazole,gastric,14
2022-07-24,Pantoprazole,gastric,16
2022-07-25,Pantoprazole,gastric,11
2022-07-26,Pantoprazole,gastric,11
2022-07-27,Pantoprazole,gastric,11
2022-07-28,Pantoprazole,gastric,14
2022-07-29,Pantoprazole,gastric,12
2022-07-30,Pantoprazole,gastric,15
2022-07-31,Pantoprazole,gastric,14
2022-08-01,Pantoprazole,gastric,15
2022-08-02,Pantoprazole,gastric,17
2022-08-03,Pantoprazole,gastric,13
2022-08-04,Pantoprazole,gastric,11
2022-08-05,Pantoprazole,gastric,12
2022-08-06,Pantoprazole,gastric,21
2022-08-07,Pantoprazole,gastric,19
2022-08-08,Pantoprazole,gastric,10
2022-08-09,Pantoprazole,gastric,10
2022-08-10,Pantoprazole,gastric,11
2022-08-11,Pantoprazole,gastric,11
2022-08-12,Pantoprazole,gastric,16
2022-08-13,Pantoprazole,gastric,19
2022-08-14,Pantoprazole,gastric,19
2022-08-15,Pantoprazole,gastric,15
2022-08-16,Pantoprazole,gastric,18
2022-08-17,Pantoprazole,gastric,12
2022-08-18,Pantoprazole,gastric,15
2022-08-19,Pantoprazole,gastric,10
2022-08-20,Pantoprazole,gastric,17
2022-08-21,Pantoprazole,gastric,22
2022-08-22,Pantoprazole,gastric,14
2022-08-23,Pantoprazole,gastric,16
2022-08-24,Pantoprazole,gastric,15
2022-08-25,Pantoprazole,gastric,17
2022-08-26,Pantoprazole,gastric,9
2022-08-27,Pantoprazole,gastric,15
2022-08-28,Pantoprazole,gastric,20
2022-08-29,Pantoprazole,gastric,14
2022-08-30,Pantoprazole,gastric,10
2022-08-31,Pantoprazole,gastric,13
2022-09-01,Pantoprazole,gastric,12
2022-09-02,Pantoprazole,gastric,11
2022-09-03,Pantoprazole,gastric,17
2022-09-04,Pantoprazole,gastric,20
2022-09-05,Pantoprazole,gastric,13
2022-09-06,Pantoprazole,gastric,10
2022-09-07,Pantoprazole,gastric,11
2022-09-08,Pantoprazole,gastric,13
2022-09-09,Pantoprazole,gastric,14
2022-09-10,Pantoprazole,gastric,14
2022-09-11,Pantoprazole,gastric,20
2022-09-12,Pantoprazole,gastric,18
2022-09-13,Pantoprazole,gastric,13
2022-09-14,Pantoprazole,gastric,17
2022-09-15,Pantoprazole,gastric,9
2022-09-16,Pantoprazole,gastric,15
2022-09-17,Pantoprazole,gastric,14
2022-09-18,Pantoprazole,gastric,19
2022-09-19,Pantoprazole,gastric,17
2022-09-20,Pantoprazole,gastric,14
2022-09-21,Pantoprazole,gastric,17
2022-09-22,Pantoprazole,gastric,13
2022-09-23,Pantoprazole,gastric,12
2022-09-24,Pantoprazole,gastric,20
2022-09-25,Pantoprazole,gastric,16
2022-09-26,Pantoprazole,gastric,15
2022-09-27,Pantoprazole,gastric,15
2022-09-28,Pantoprazole,gastric,14
2022-09-29,Pantoprazole,gastric,14
2022-09-30,Pantoprazole,gastric,11
2022-10-01,Pantoprazole,gastric,23
2022-10-02,Pantoprazole,gastric,14
2022-10-03,Pantoprazole,gastric,17
2022-10-04,Pantoprazole,gastric,16
2022-10-05,Pantoprazole,gastric,14
2022-10-06,Pantoprazole,gastric,12
2022-10-07,Pantoprazole,gastric,14
2022-10-08,Pantoprazole,gastric,19
2022-10-09,Pantoprazole,gastric,22
2022-10-10,Pantoprazole,gastric,16
2022-10-11,Pantoprazole,gastric,16
2022-10-12,Pantoprazole,gastric,10
2022-10-13,Pantoprazole,gastric,13
2022-10-14,Pantoprazole,gastric,15
2022-10-15,Pantoprazole,gastric,15
2022-10-16,Pantoprazole,gastric,19
2022-10-17,Pantoprazole,gastric,15
2022-10-18,Pantoprazole,gastric,14
2022-10-19,Pantoprazole,gastric,12
2022-10-20,Pantoprazole,gastric,17
2022-10-21,Pantoprazole,gastric,10
2022-10-22,Pantoprazole,gastric,18
2022-10-23,Pantoprazole,gastric,23
2022-10-24,Pantoprazole,gastric,9
2022-10-25,Pantoprazole,gastric,14
2022-10-26,Pantoprazole,gastric,10
2022-10-27,Pantoprazole,gastric,11
2022-10-28,Pantoprazole,gastric,15
2022-10-29,Pantoprazole,gastric,21
2022-10-30,Pantoprazole,gastric,15
2022-10-31,Pantoprazole,gastric,13
2022-11-01,Pantoprazole,gastric,15
2022-11-02,Pantoprazole,gastric,15
2022-11-03,Pantoprazole,gastric,16
2022-11-04,Pantoprazole,gastric,16
2022-11-05,Pantoprazole,gastric,20
2022-11-06,Pantoprazole,gastric,15
2022-11-07,Pantoprazole,gastric,13
2022-11-08,Pantoprazole,gastric,12
2022-11-09,Pantoprazole,gastric,14
2022-11-10,Pantoprazole,gastric,16
2022-11-11,Pantoprazole,gastric,11
2022-11-12,Pantoprazole,gastric,23
2022-11-13,Pantoprazole,gastric,18
2022-11-14,Pantoprazole,gastric,14
2022-11-15,Pantoprazole,gastric,11
2022-11-16,Pantoprazole,gastric,12
2022-11-17,Pantoprazole,gastric,15
2022-11-18,Pantoprazole,gastric,17
2022-11-19,Pantoprazole,gastric,17
2022-11-20,Pantoprazole,gastric,16
2022-11-21,Pantoprazole,gastric,16
2022-11-22,Pantoprazole,gastric,14
2022-11-23,Pantoprazole,gastric,11
2022-11-24,Pantoprazole,gastric,15
2022-11-25,Pantoprazole,gastric,14
2022-11-26,Pantoprazole,gastric,18
2022-11-27,Pantoprazole,gastric,18
2022-11-28,Pantoprazole,gastric,17
2022-11-29,Pantoprazole,gastric,16
2022-11-30,Pantoprazole,gastric,11
2022-12-01,Pantoprazole,gastric,14
2022-12-02,Pantoprazole,gastric,18
2022-12-03,Pantoprazole,gastric,22
2022-12-04,Pantoprazole,gastric,15
2022-12-05,Pantoprazole,gastric,9
2022-12-06,Pantoprazole,gastric,10
2022-12-07,Pantoprazole,gastric,10
2022-12-08,Pantoprazole,gastric,14
2022-12-09,Pantoprazole,gastric,12
2022-12-10,Pantoprazole,gastric,21
2022-12-11,Pantoprazole,gastric,12
2022-12-12,Pantoprazole,gastric,14
2022-12-13,Pantoprazole,gastric,10
2022-12-14,Pantoprazole,gastric,13
2022-12-15,Pantoprazole,gastric,15
2022-12-16,Pantoprazole,gastric,16
2022-12-17,Pantoprazole,gastric,15
2022-12-18,Pantoprazole,gastric,16
2022-12-19,Pantoprazole,gastric,14
2022-12-20,Pantoprazole,gastric,14
2022-12-21,Pantoprazole,gastric,16
2022-12-22,Pantoprazole,gastric,12
2022-12-23,Pantoprazole,gastric,10
2022-12-24,Pantoprazole,gastric,16
2022-12-25,Pantoprazole,gastric,16
2022-12-26,Pantoprazole,gastric,14
2022-12-27,Pantoprazole,gastric,10
2022-12-28,Pantoprazole,gastric,10
2022-12-29,Pantoprazole,gastric,10
2022-12-30,Pantoprazole,gastric,10
2022-12-31,Pantoprazole,gastric,15
2023-01-01,Pantoprazole,gastric,15
2023-01-02,Pantoprazole,gastric,13
2023-01-03,Pantoprazole,gastric,14
2023-01-04,Pantoprazole,gastric,12
2023-01-05,Pantoprazole,gastric,13
2023-01-06,Pantoprazole,gastric,13
2023-01-07,Pantoprazole,gastric,20
2023-01-08,Pantoprazole,gastric,15
2023-01-09,Pantoprazole,gastric,10
2023-01-10,Pantoprazole,gastric,14
2023-01-11,Pantoprazole,gastric,16
2023-01-12,Pantoprazole,gastric,17
2023-01-13,Pantoprazole,gastric,17
2023-01-14,Pantoprazole,gastric,21
2023-01-15,Pantoprazole,gastric,23
2023-01-16,Pantoprazole,gastric,16
2023-01-17,Pantoprazole,gastric,9
2023-01-18,Pantoprazole,gastric,13
2023-01-19,Pantoprazole,gastric,12
2023-01-20,Pantoprazole,gastric,14
2023-01-21,Pantoprazole,gastric,21
2023-01-22,Pantoprazole,gastric,15
2023-01-23,Pantoprazole,gastric,16
2023-01-24,Pantoprazole,gastric,11
2023-01-25,Pantoprazole,gastric,12
2023-01-26,Pantoprazole,gastric,16
2023-01-27,Pantoprazole,gastric,13
2023-01-28,Pantoprazole,gastric,13
2023-01-29,Pantoprazole,gastric,13
2023-01-30,Pantoprazole,gastric,17
2023-01-31,Pantoprazole,gastric,12
2023-02-01,Pantoprazole,gastric,14
2023-02-02,Pantoprazole,gastric,17
2023-02-03,Pantoprazole,gastric,11
2023-02-04,Pantoprazole,gastric,18
2023-02-05,Pantoprazole,gastric,14
2023-02-06,Pantoprazole,gastric,15
2023-02-07,Pantoprazole,gastric,17
2023-02-08,Pantoprazole,gastric,16
2023-02-09,Pantoprazole,gastric,14
2023-02-10,Pantoprazole,gastric,15
2023-02-11,Pantoprazole,gastric,23
2023-02-12,Pantoprazole,gastric,18
2023-02-13,Pantoprazole,gastric,15
2023-02-14,Pantoprazole,gastric,14
2023-02-15,Pantoprazole,gastric,12
2023-02-16,Pantoprazole,gastric,15
2023-02-17,Pantoprazole,gastric,13
2023-02-18,Pantoprazole,gastric,16
2023-02-19,Pantoprazole,gastric,18
2023-02-20,Pantoprazole,gastric,11
2023-02-21,Pantoprazole,gastric,10
2023-02-22,Pantoprazole,gastric,9
2023-02-23,Pantoprazole,gastric,15
2023-02-24,Pantoprazole,gastric,16
2023-02-25,Pantoprazole,gastric,22
2023-02-26,Pantoprazole,gastric,14
2023-02-27,Pantoprazole,gastric,11
2023-02-28,Pantoprazole,gastric,11
2023-03-01,Pantoprazole,gastric,10
2023-03-02,Pantoprazole,gastric,12
2023-03-03,Pantoprazole,gastric,10
2023-03-04,Pantoprazole,gastric,20
2023-03-05,Pantoprazole,gastric,22
2023-03-06,Pantoprazole,gastric,10
2023-03-07,Pantoprazole,gastric,14
2023-03-08,Pantoprazole,gastric,11
2023-03-09,Pantoprazole,gastric,12
2023-03-10,Pantoprazole,gastric,16
2023-03-11,Pantoprazole,gastric,16
2023-03-12,Pantoprazole,gastric,15
2023-03-13,Pantoprazole,gastric,14
2023-03-14,Pantoprazole,gastric,14
2023-03-15,Pantoprazole,gastric,12
2023-03-16,Pantoprazole,gastric,14
